engagement_id,member_id,record_date,check_ins_count,app_logins_count,classes_attended,trainer_sessions,engagement_score,last_visit_date,at_risk_flag,churn_probability
ENG00000309,MEM001208,2024-02-28,28,1,1,8,100.0,2024-01-30,No,0.0
ENG00000310,MEM001851,2024-07-26,16,32,12,1,100.0,2024-07-12,No,0.0
ENG00000311,MEM001876,2024-03-13,11,1,10,0,72.5,2024-03-03,No,0.28
ENG00000312,MEM000103,2024-06-08,18,28,8,4,100.0,2024-05-12,No,0.0
ENG00000313,MEM001123,2024-04-15,20,26,14,0,100.0,2024-04-02,No,0.0
ENG00000314,MEM000390,2024-03-28,0,27,0,2,33.5,2024-03-28,No,0.67
ENG00000315,MEM001717,2024-05-13,30,25,1,2,97.5,2024-04-14,No,0.03
ENG00000316,MEM002225,2024-05-19,28,48,0,6,100.0,2024-05-18,No,0.0
ENG00000317,MEM002151,2024-12-14,19,0,5,5,100.0,2024-11-18,No,0.0
ENG00000318,MEM000030,2024-11-16,26,33,5,4,100.0,2024-11-03,No,0.0
ENG00000319,MEM000856,2024-03-25,2,24,9,6,100.0,2024-03-09,No,0.0
ENG00000320,MEM001884,2024-01-23,26,26,10,1,100.0,2023-12-27,No,0.0
ENG00000321,MEM002327,2024-12-10,29,9,13,7,100.0,2024-11-21,No,0.0
ENG00000322,MEM000570,2024-06-07,3,28,7,3,85.0,2024-05-31,No,0.15
ENG00000323,MEM000605,2024-05-04,22,50,11,2,100.0,2024-04-19,No,0.0
ENG00000324,MEM001671,2024-05-23,15,19,12,1,100.0,2024-05-02,No,0.0
ENG00000325,MEM001670,2024-11-15,14,32,6,7,100.0,2024-10-26,No,0.0
ENG00000326,MEM000342,2024-06-16,11,4,12,1,94.0,2024-05-28,No,0.06
ENG00000327,MEM002168,2024-10-11,23,12,3,2,87.0,2024-09-21,No,0.13
ENG00000328,MEM002433,2024-01-04,20,3,8,5,100.0,2023-12-07,No,0.0
ENG00000329,MEM000934,2024-10-11,27,37,15,0,100.0,2024-09-23,No,0.0
ENG00000330,MEM002419,2024-03-29,23,35,11,5,100.0,2024-03-21,No,0.0
ENG00000331,MEM000299,2024-06-24,5,42,9,5,100.0,2024-06-07,No,0.0
ENG00000332,MEM000776,2024-09-26,9,49,1,0,47.5,2024-09-20,No,0.53
ENG00000333,MEM002391,2024-06-09,17,35,10,0,100.0,2024-05-19,No,0.0
ENG00000334,MEM002210,2024-10-31,14,49,5,0,77.5,2024-10-07,No,0.23
ENG00000335,MEM001794,2024-11-06,16,49,7,7,100.0,2024-10-17,No,0.0
ENG00000336,MEM001248,2024-08-14,22,23,11,7,100.0,2024-07-21,No,0.0
ENG00000337,MEM001324,2024-05-09,16,24,13,0,100.0,2024-04-28,No,0.0
ENG00000338,MEM002053,2024-03-14,28,14,1,8,100.0,2024-02-13,No,0.0
ENG00000339,MEM001629,2024-03-16,7,9,4,8,100.0,2024-03-10,No,0.0
ENG00000340,MEM000975,2024-03-13,17,22,8,5,100.0,2024-02-15,No,0.0
ENG00000341,MEM000164,2024-10-12,8,45,14,2,100.0,2024-09-13,No,0.0
ENG00000342,MEM000459,2024-01-06,25,7,1,4,98.5,2023-12-22,No,0.01
ENG00000343,MEM001202,2024-10-05,27,2,11,6,100.0,2024-09-27,No,0.0
ENG00000344,MEM001988,2024-05-15,0,49,10,2,94.5,2024-05-10,No,0.06
ENG00000345,MEM000582,2024-03-16,28,12,5,8,100.0,2024-02-29,No,0.0
ENG00000346,MEM001909,2024-11-17,29,40,10,4,100.0,2024-11-02,No,0.0
ENG00000347,MEM002350,2024-12-12,8,48,0,2,60.0,2024-12-11,No,0.4
ENG00000348,MEM001296,2024-04-21,12,33,15,1,100.0,2024-04-16,No,0.0
ENG00000349,MEM001659,2024-08-30,23,35,14,0,100.0,2024-08-27,No,0.0
ENG00000350,MEM001322,2024-11-30,15,37,10,5,100.0,2024-11-17,No,0.0
ENG00000351,MEM001894,2024-11-14,7,31,13,6,100.0,2024-10-19,No,0.0
ENG00000352,MEM000388,2024-04-25,24,41,13,6,100.0,2024-04-20,No,0.0
ENG00000353,MEM001048,2024-09-15,15,27,4,2,83.5,2024-08-29,No,0.17
ENG00000354,MEM000301,2024-04-22,27,10,7,8,100.0,2024-04-02,No,0.0
ENG00000355,MEM000718,2024-09-27,0,7,6,0,33.5,2024-09-14,No,0.67
ENG00000356,MEM001279,2024-03-17,0,31,13,6,100.0,2024-02-20,No,0.0
ENG00000357,MEM000603,2024-05-25,26,21,8,6,100.0,2024-04-29,No,0.0
ENG00000358,MEM000668,2024-08-30,21,7,13,2,100.0,2024-08-17,No,0.0
ENG00000359,MEM001911,2024-10-10,8,39,9,0,80.5,2024-09-27,No,0.2
ENG00000360,MEM002099,2024-05-09,4,44,5,7,100.0,2024-04-24,No,0.0
ENG00000361,MEM000189,2024-03-13,12,9,11,0,83.5,2024-02-23,No,0.17
ENG00000362,MEM002405,2024-07-18,23,4,7,1,93.0,2024-06-29,No,0.07
ENG00000363,MEM000557,2024-05-25,9,30,4,6,100.0,2024-05-09,No,0.0
ENG00000364,MEM001936,2024-08-02,13,37,7,8,100.0,2024-07-20,No,0.0
ENG00000365,MEM002037,2024-01-12,19,41,14,1,100.0,2023-12-16,No,0.0
ENG00000366,MEM001630,2024-01-29,23,22,4,5,100.0,2024-01-08,No,0.0
ENG00000367,MEM001932,2024-02-14,25,2,5,4,100.0,2024-01-23,No,0.0
ENG00000368,MEM001522,2024-07-11,23,37,3,7,100.0,2024-06-24,No,0.0
ENG00000369,MEM000910,2024-09-25,10,0,14,2,100.0,2024-09-18,No,0.0
ENG00000370,MEM000665,2024-05-15,7,38,0,6,93.0,2024-04-25,No,0.07
ENG00000371,MEM000621,2024-10-07,6,42,15,8,100.0,2024-09-14,No,0.0
ENG00000372,MEM001760,2024-03-06,0,40,9,4,100.0,2024-03-02,No,0.0
ENG00000373,MEM000434,2024-08-08,3,34,14,1,100.0,2024-07-11,No,0.0
ENG00000374,MEM001497,2024-03-08,21,45,10,3,100.0,2024-03-08,No,0.0
ENG00000375,MEM000675,2024-06-09,28,16,9,6,100.0,2024-05-12,No,0.0
ENG00000376,MEM000638,2024-10-03,10,44,6,0,72.0,2024-09-25,No,0.28
ENG00000377,MEM002265,2024-09-21,6,15,6,2,69.5,2024-09-12,No,0.3
ENG00000378,MEM002427,2024-03-03,2,4,14,1,86.0,2024-02-09,No,0.14
ENG00000379,MEM000699,2024-12-03,15,20,8,5,100.0,2024-11-29,No,0.0
ENG00000380,MEM001437,2024-01-15,16,28,14,7,100.0,2024-01-08,No,0.0
ENG00000381,MEM001265,2024-01-12,5,6,0,6,73.0,2023-12-27,No,0.27
ENG00000382,MEM001725,2024-12-05,25,45,5,3,100.0,2024-11-17,No,0.0
ENG00000383,MEM000577,2024-10-19,3,1,4,2,46.5,2024-09-29,No,0.54
ENG00000384,MEM002209,2024-09-03,27,42,4,8,100.0,2024-09-03,No,0.0
ENG00000385,MEM000815,2024-04-06,9,41,9,0,83.5,2024-03-24,No,0.17
ENG00000386,MEM001728,2024-04-24,10,3,6,3,81.5,2024-04-13,No,0.18
ENG00000387,MEM001076,2024-09-17,9,35,12,5,100.0,2024-09-09,No,0.0
ENG00000388,MEM000152,2024-04-03,21,33,2,3,98.5,2024-03-13,No,0.01
ENG00000389,MEM000049,2024-01-17,14,19,13,8,100.0,2024-01-12,No,0.0
ENG00000390,MEM002208,2024-04-15,15,0,1,8,100.0,2024-04-14,No,0.0
ENG00000391,MEM000788,2024-09-20,1,48,6,5,100.0,2024-09-19,No,0.0
ENG00000392,MEM002429,2024-08-09,7,41,6,0,64.5,2024-07-14,No,0.35
ENG00000393,MEM000775,2024-10-16,11,30,6,4,100.0,2024-10-03,No,0.0
ENG00000394,MEM000348,2024-10-15,15,35,1,2,72.5,2024-09-29,No,0.28
ENG00000395,MEM000211,2024-02-15,24,6,2,8,100.0,2024-01-21,No,0.0
ENG00000396,MEM001456,2024-10-26,30,32,9,5,100.0,2024-09-29,No,0.0
ENG00000397,MEM000371,2024-08-25,17,44,8,5,100.0,2024-08-02,No,0.0
ENG00000398,MEM002119,2024-10-10,1,35,15,6,100.0,2024-09-26,No,0.0
ENG00000399,MEM002079,2024-07-16,27,40,5,8,100.0,2024-07-12,No,0.0
ENG00000400,MEM002098,2024-03-01,19,14,11,1,100.0,2024-02-16,No,0.0
ENG00000401,MEM002147,2024-07-19,12,46,3,5,100.0,2024-07-16,No,0.0
ENG00000402,MEM002127,2024-11-06,18,32,5,2,97.0,2024-11-06,No,0.03
ENG00000403,MEM001957,2024-03-04,29,21,9,3,100.0,2024-02-07,No,0.0
ENG00000404,MEM000942,2024-10-06,28,48,4,3,100.0,2024-09-29,No,0.0
ENG00000405,MEM001117,2024-03-29,14,9,11,1,97.5,2024-03-26,No,0.03
ENG00000406,MEM000140,2024-08-17,4,32,0,2,44.0,2024-07-28,No,0.56
ENG00000407,MEM001217,2024-06-04,22,11,10,3,100.0,2024-06-03,No,0.0
ENG00000408,MEM000383,2024-09-19,20,19,14,0,100.0,2024-08-30,No,0.0
ENG00000409,MEM001935,2024-09-26,2,46,9,3,100.0,2024-09-18,No,0.0
ENG00000410,MEM002263,2024-07-26,4,31,12,0,83.5,2024-07-25,No,0.17
ENG00000411,MEM000078,2024-12-08,15,40,6,0,80.0,2024-12-04,No,0.2
ENG00000412,MEM000047,2024-02-27,15,5,9,5,100.0,2024-02-10,No,0.0
ENG00000413,MEM001266,2024-05-12,24,48,13,8,100.0,2024-05-02,No,0.0
ENG00000414,MEM001954,2024-01-01,16,32,15,7,100.0,2023-12-25,No,0.0
ENG00000415,MEM001890,2024-12-12,21,46,10,2,100.0,2024-12-04,No,0.0
ENG00000416,MEM001110,2024-01-18,12,2,13,6,100.0,2023-12-30,No,0.0
ENG00000417,MEM002475,2024-03-23,7,39,13,4,100.0,2024-02-23,No,0.0
ENG00000418,MEM001150,2024-02-12,4,13,8,2,74.5,2024-02-09,No,0.26
ENG00000419,MEM001710,2024-11-02,14,49,7,2,100.0,2024-10-27,No,0.0
ENG00000420,MEM000015,2024-04-23,15,22,7,1,86.0,2024-03-28,No,0.14
ENG00000421,MEM001458,2024-09-29,26,8,1,2,81.0,2024-09-09,No,0.19
ENG00000422,MEM001512,2024-11-22,10,27,15,4,100.0,2024-11-16,No,0.0
ENG00000423,MEM001713,2024-01-14,11,9,14,6,100.0,2024-01-07,No,0.0
ENG00000424,MEM000686,2024-06-11,30,17,7,8,100.0,2024-05-30,No,0.0
ENG00000425,MEM000948,2024-01-02,26,29,1,8,100.0,2023-12-20,No,0.0
ENG00000426,MEM001803,2024-03-08,17,5,3,5,100.0,2024-02-20,No,0.0
ENG00000427,MEM001652,2024-05-25,7,3,3,1,40.5,2024-04-25,No,0.59
ENG00000428,MEM002298,2024-06-29,14,25,4,0,60.5,2024-06-06,No,0.4
ENG00000429,MEM000820,2024-04-16,20,40,3,2,95.0,2024-03-30,No,0.05
ENG00000430,MEM001853,2024-04-04,16,36,11,8,100.0,2024-03-24,No,0.0
ENG00000431,MEM000323,2024-11-16,15,20,12,7,100.0,2024-10-29,No,0.0
ENG00000432,MEM000723,2024-05-11,8,41,9,3,100.0,2024-04-20,No,0.0
ENG00000433,MEM000116,2024-08-12,7,45,6,7,100.0,2024-07-21,No,0.0
ENG00000434,MEM002330,2024-07-06,29,22,1,5,100.0,2024-06-07,No,0.0
ENG00000435,MEM001201,2024-09-06,29,4,8,6,100.0,2024-08-29,No,0.0
ENG00000436,MEM000291,2024-09-26,29,13,8,4,100.0,2024-09-19,No,0.0
ENG00000437,MEM002301,2024-01-22,6,41,0,7,100.0,2023-12-28,No,0.0
ENG00000438,MEM001399,2024-08-28,2,6,5,2,52.0,2024-08-19,No,0.48
ENG00000439,MEM001155,2024-08-01,17,40,15,0,100.0,2024-07-22,No,0.0
ENG00000440,MEM001813,2024-09-26,24,0,10,8,100.0,2024-09-13,No,0.0
ENG00000441,MEM000586,2024-03-13,2,17,9,0,57.5,2024-02-12,No,0.42
ENG00000442,MEM000829,2024-08-12,8,31,14,3,100.0,2024-08-08,No,0.0
ENG00000443,MEM000373,2024-09-05,4,2,5,0,34.0,2024-08-08,No,0.66
ENG00000444,MEM001936,2024-08-14,25,5,1,4,97.5,2024-07-29,No,0.03
ENG00000445,MEM002051,2024-02-13,9,9,4,4,82.5,2024-02-02,No,0.17
ENG00000446,MEM001137,2024-11-16,24,39,13,7,100.0,2024-11-04,No,0.0
ENG00000447,MEM001308,2024-03-26,6,7,3,8,100.0,2024-03-01,No,0.0
ENG00000448,MEM000316,2024-08-24,16,23,1,5,98.5,2024-08-15,No,0.01
ENG00000449,MEM000084,2024-02-26,4,7,14,4,100.0,2024-01-29,No,0.0
ENG00000450,MEM000121,2024-03-25,11,49,2,5,100.0,2024-03-16,No,0.0
ENG00000451,MEM002318,2024-10-05,29,25,15,0,100.0,2024-09-13,No,0.0
ENG00000452,MEM001933,2024-03-14,9,47,13,6,100.0,2024-03-11,No,0.0
ENG00000453,MEM001158,2024-12-07,29,13,11,7,100.0,2024-11-26,No,0.0
ENG00000454,MEM001241,2024-04-06,4,41,14,6,100.0,2024-03-20,No,0.0
ENG00000455,MEM000191,2024-08-24,9,31,12,4,100.0,2024-08-18,No,0.0
ENG00000456,MEM001294,2024-10-06,1,16,15,5,100.0,2024-10-02,No,0.0
ENG00000457,MEM001945,2024-04-26,28,14,6,5,100.0,2024-04-18,No,0.0
ENG00000458,MEM001895,2024-03-08,3,6,6,5,89.0,2024-02-14,No,0.11
ENG00000459,MEM001891,2024-03-13,21,16,6,3,100.0,2024-02-17,No,0.0
ENG00000460,MEM000669,2024-10-15,6,11,13,6,100.0,2024-09-27,No,0.0
ENG00000461,MEM001722,2024-05-19,13,0,13,0,91.0,2024-04-25,No,0.09
ENG00000462,MEM001426,2024-07-27,7,43,10,7,100.0,2024-07-23,No,0.0
ENG00000463,MEM001366,2024-02-01,25,9,11,4,100.0,2024-01-16,No,0.0
ENG00000464,MEM000698,2024-05-14,28,19,13,4,100.0,2024-04-20,No,0.0
ENG00000465,MEM002437,2024-05-18,8,37,4,3,84.5,2024-05-02,No,0.15
ENG00000466,MEM001077,2024-03-25,21,48,0,3,96.0,2024-02-26,No,0.04
ENG00000467,MEM001106,2024-06-24,14,2,4,4,89.0,2024-06-14,No,0.11
ENG00000468,MEM001303,2024-01-10,28,50,8,6,100.0,2023-12-19,No,0.0
ENG00000469,MEM000741,2024-07-16,7,49,11,2,100.0,2024-06-21,No,0.0
ENG00000470,MEM001731,2024-04-13,19,7,8,6,100.0,2024-04-10,No,0.0
ENG00000471,MEM002229,2024-07-12,0,41,0,8,100.0,2024-07-04,No,0.0
ENG00000472,MEM001534,2024-10-20,20,36,13,5,100.0,2024-10-17,No,0.0
ENG00000473,MEM000667,2024-11-21,13,16,7,0,69.0,2024-11-21,No,0.31
ENG00000474,MEM001566,2024-05-14,7,33,14,1,100.0,2024-04-16,No,0.0
ENG00000475,MEM000818,2024-09-05,17,12,11,2,100.0,2024-08-31,No,0.0
ENG00000476,MEM000022,2024-02-01,10,6,5,4,88.0,2024-01-24,No,0.12
ENG00000477,MEM002457,2024-07-14,15,15,0,7,100.0,2024-07-09,No,0.0
ENG00000478,MEM002347,2024-05-13,26,1,2,2,82.5,2024-04-30,No,0.17
ENG00000479,MEM001974,2024-11-12,4,24,13,3,100.0,2024-10-28,No,0.0
ENG00000480,MEM001133,2024-01-16,16,10,5,6,100.0,2024-01-06,No,0.0
ENG00000481,MEM002155,2024-02-02,10,47,14,5,100.0,2024-01-08,No,0.0
ENG00000482,MEM002487,2024-05-10,11,2,7,0,58.0,2024-05-05,No,0.42
ENG00000483,MEM000451,2024-07-22,5,44,14,2,100.0,2024-06-26,No,0.0
ENG00000484,MEM002238,2024-05-02,18,19,1,5,100.0,2024-04-06,No,0.0
ENG00000485,MEM001627,2024-11-17,18,43,9,2,100.0,2024-10-26,No,0.0
ENG00000486,MEM002108,2024-01-30,27,28,3,5,100.0,2024-01-17,No,0.0
ENG00000487,MEM001893,2024-04-15,25,28,14,2,100.0,2024-03-28,No,0.0
ENG00000488,MEM000447,2024-08-16,22,50,10,4,100.0,2024-07-30,No,0.0
ENG00000489,MEM002303,2024-07-18,25,8,9,1,100.0,2024-06-26,No,0.0
ENG00000490,MEM001675,2024-09-20,9,3,13,8,100.0,2024-08-29,No,0.0
ENG00000491,MEM000917,2024-10-08,4,45,15,3,100.0,2024-10-01,No,0.0
ENG00000492,MEM001821,2024-11-06,26,19,4,7,100.0,2024-10-18,No,0.0
ENG00000493,MEM001074,2024-06-25,3,12,7,8,100.0,2024-05-27,No,0.0
ENG00000494,MEM001979,2024-10-05,9,17,6,7,100.0,2024-09-17,No,0.0
ENG00000495,MEM002119,2024-05-24,13,25,2,1,58.5,2024-05-01,No,0.41
ENG00000496,MEM001500,2024-02-07,14,40,14,7,100.0,2024-02-07,No,0.0
ENG00000497,MEM000925,2024-03-02,30,16,15,7,100.0,2024-02-22,No,0.0
ENG00000498,MEM002307,2024-11-05,10,43,11,7,100.0,2024-10-16,No,0.0
ENG00000499,MEM000400,2024-10-27,6,0,14,2,100.0,2024-10-08,No,0.0
ENG00000500,MEM002312,2024-10-31,15,29,8,7,100.0,2024-10-24,No,0.0
ENG00000501,MEM000938,2024-07-01,19,49,5,1,97.5,2024-06-03,No,0.03
ENG00000502,MEM000831,2024-09-20,7,37,15,8,100.0,2024-09-11,No,0.0
ENG00000503,MEM000205,2024-08-14,18,41,6,4,100.0,2024-08-05,No,0.0
ENG00000504,MEM000463,2024-11-26,14,26,10,5,100.0,2024-11-06,No,0.0
ENG00000505,MEM001441,2024-11-20,3,30,14,6,100.0,2024-10-23,No,0.0
ENG00000506,MEM001924,2024-04-27,2,32,11,1,85.0,2024-04-22,No,0.15
ENG00000507,MEM000670,2024-06-30,6,27,4,8,100.0,2024-06-17,No,0.0
ENG00000508,MEM002268,2024-07-09,3,24,5,3,73.0,2024-07-04,No,0.27
ENG00000509,MEM001564,2024-11-03,8,47,8,4,100.0,2024-10-16,No,0.0
ENG00000510,MEM000583,2024-02-18,15,48,6,6,100.0,2024-02-13,No,0.0
ENG00000511,MEM000526,2024-10-22,10,10,5,0,50.0,2024-10-08,No,0.5
ENG00000512,MEM001258,2024-09-14,9,1,0,0,18.5,2024-08-31,Yes,0.81
ENG00000513,MEM001155,2024-07-03,12,12,1,4,75.0,2024-06-24,No,0.25
ENG00000514,MEM001590,2024-10-12,6,50,12,7,100.0,2024-10-10,No,0.0
ENG00000515,MEM002045,2024-01-29,22,49,1,3,100.0,2024-01-04,No,0.0
ENG00000516,MEM002044,2024-04-03,3,25,4,6,98.5,2024-03-27,No,0.01
ENG00000517,MEM001249,2024-05-08,30,34,10,1,100.0,2024-04-09,No,0.0
ENG00000518,MEM000658,2024-08-21,12,43,15,0,100.0,2024-08-01,No,0.0
ENG00000519,MEM000225,2024-02-05,19,34,6,8,100.0,2024-02-04,No,0.0
ENG00000520,MEM000893,2024-10-01,26,31,15,6,100.0,2024-09-07,No,0.0
ENG00000521,MEM000515,2024-09-06,26,26,6,2,100.0,2024-08-27,No,0.0
ENG00000522,MEM000184,2024-07-27,3,5,14,8,100.0,2024-07-25,No,0.0
ENG00000523,MEM000954,2024-08-02,8,9,5,3,75.5,2024-07-11,No,0.24
ENG00000524,MEM000511,2024-04-08,9,13,15,4,100.0,2024-04-08,No,0.0
ENG00000525,MEM001437,2024-02-05,29,27,14,8,100.0,2024-01-21,No,0.0
ENG00000526,MEM000505,2024-05-27,8,32,1,2,57.0,2024-05-22,No,0.43
ENG00000527,MEM002083,2024-06-18,26,14,15,7,100.0,2024-06-04,No,0.0
ENG00000528,MEM001756,2024-03-30,30,9,6,3,100.0,2024-03-18,No,0.0
ENG00000529,MEM001323,2024-11-11,24,15,1,4,100.0,2024-11-11,No,0.0
ENG00000530,MEM002286,2024-10-18,19,30,10,0,100.0,2024-10-11,No,0.0
ENG00000531,MEM000049,2024-11-06,25,23,0,8,100.0,2024-10-09,No,0.0
ENG00000532,MEM000232,2024-01-08,0,25,14,6,100.0,2023-12-17,No,0.0
ENG00000533,MEM000289,2024-08-24,20,17,2,5,100.0,2024-08-16,No,0.0
ENG00000534,MEM000284,2024-02-14,26,35,5,5,100.0,2024-02-01,No,0.0
ENG00000535,MEM002054,2024-09-29,10,22,3,6,100.0,2024-09-05,No,0.0
ENG00000536,MEM001813,2024-03-24,5,37,6,7,100.0,2024-03-16,No,0.0
ENG00000537,MEM001216,2024-07-10,27,29,12,7,100.0,2024-06-11,No,0.0
ENG00000538,MEM000528,2024-01-30,14,26,14,8,100.0,2024-01-27,No,0.0
ENG00000539,MEM000783,2024-11-16,9,35,1,2,60.5,2024-10-29,No,0.4
ENG00000540,MEM000651,2024-09-25,16,38,9,0,96.0,2024-08-31,No,0.04
ENG00000541,MEM000222,2024-01-04,21,32,0,5,100.0,2023-12-26,No,0.0
ENG00000542,MEM001136,2024-02-18,28,36,13,3,100.0,2024-02-06,No,0.0
ENG00000543,MEM001703,2024-03-03,6,14,10,2,89.0,2024-02-24,No,0.11
ENG00000544,MEM001034,2024-03-27,22,32,9,4,100.0,2024-03-09,No,0.0
ENG00000545,MEM001592,2024-09-07,22,31,3,8,100.0,2024-08-09,No,0.0
ENG00000546,MEM001171,2024-05-02,13,18,0,5,85.0,2024-04-12,No,0.15
ENG00000547,MEM000530,2024-07-26,13,44,15,7,100.0,2024-07-03,No,0.0
ENG00000548,MEM000955,2024-09-01,12,8,9,5,100.0,2024-08-07,No,0.0
ENG00000549,MEM000336,2024-11-11,17,2,6,0,65.0,2024-10-20,No,0.35
ENG00000550,MEM002091,2024-10-10,23,22,8,4,100.0,2024-09-29,No,0.0
ENG00000551,MEM000700,2024-05-25,6,16,2,3,60.0,2024-04-30,No,0.4
ENG00000552,MEM000717,2024-09-25,19,4,15,4,100.0,2024-09-08,No,0.0
ENG00000553,MEM000863,2024-02-28,27,42,1,7,100.0,2024-02-20,No,0.0
ENG00000554,MEM001138,2024-12-10,20,12,3,2,81.0,2024-12-07,No,0.19
ENG00000555,MEM000886,2024-06-20,22,3,13,4,100.0,2024-06-16,No,0.0
ENG00000556,MEM001800,2024-09-19,27,1,6,4,100.0,2024-09-05,No,0.0
ENG00000557,MEM002094,2024-05-09,6,22,1,3,58.0,2024-05-03,No,0.42
ENG00000558,MEM001139,2024-10-02,13,14,0,2,53.0,2024-09-06,No,0.47
ENG00000559,MEM001280,2024-11-14,12,38,5,4,100.0,2024-10-29,No,0.0
ENG00000560,MEM001036,2024-01-28,26,36,3,4,100.0,2024-01-11,No,0.0
ENG00000561,MEM002275,2024-05-15,7,33,11,8,100.0,2024-05-07,No,0.0
ENG00000562,MEM002085,2024-07-09,4,18,7,0,52.0,2024-06-13,No,0.48
ENG00000563,MEM000662,2024-07-13,23,34,4,8,100.0,2024-07-08,No,0.0
ENG00000564,MEM000375,2024-05-23,12,6,12,1,97.0,2024-05-03,No,0.03
ENG00000565,MEM000553,2024-03-06,7,47,8,6,100.0,2024-03-03,No,0.0
ENG00000566,MEM000298,2024-11-10,7,9,1,2,43.5,2024-11-06,No,0.56
ENG00000567,MEM000551,2024-03-25,23,24,0,2,78.0,2024-03-15,No,0.22
ENG00000568,MEM000599,2024-05-10,3,37,0,0,24.5,2024-04-20,No,0.76
ENG00000569,MEM001995,2024-06-12,29,7,3,0,76.5,2024-06-09,No,0.23
ENG00000570,MEM000131,2024-03-09,27,50,15,7,100.0,2024-02-10,No,0.0
ENG00000571,MEM002131,2024-05-05,19,22,14,2,100.0,2024-04-18,No,0.0
ENG00000572,MEM001152,2024-03-23,20,1,1,6,100.0,2024-03-09,No,0.0
ENG00000573,MEM001070,2024-10-12,6,23,13,1,98.5,2024-09-27,No,0.01
ENG00000574,MEM000055,2024-03-20,2,3,6,7,100.0,2024-03-08,No,0.0
ENG00000575,MEM002117,2024-02-13,26,15,6,1,99.5,2024-02-13,No,0.01
ENG00000576,MEM000756,2024-01-21,25,45,5,1,100.0,2024-01-08,No,0.0
ENG00000577,MEM002004,2024-09-01,0,10,7,8,100.0,2024-08-29,No,0.0
ENG00000578,MEM000512,2024-08-22,25,40,15,3,100.0,2024-07-30,No,0.0
ENG00000579,MEM002401,2024-10-19,30,11,4,2,100.0,2024-10-02,No,0.0
ENG00000580,MEM000957,2024-04-23,16,0,12,6,100.0,2024-04-09,No,0.0
ENG00000581,MEM001544,2024-09-18,11,38,11,4,100.0,2024-09-11,No,0.0
ENG00000582,MEM001079,2024-10-06,9,14,9,8,100.0,2024-10-02,No,0.0
ENG00000583,MEM002041,2024-10-04,12,26,7,0,72.0,2024-09-25,No,0.28
ENG00000584,MEM000081,2024-10-01,5,7,1,5,68.5,2024-09-08,No,0.32
ENG00000585,MEM002437,2024-02-06,28,13,14,6,100.0,2024-01-17,No,0.0
ENG00000586,MEM001789,2024-08-11,11,43,6,1,83.5,2024-07-16,No,0.17
ENG00000587,MEM000696,2024-11-17,11,13,1,2,53.5,2024-10-22,No,0.47
ENG00000588,MEM002496,2024-10-21,14,26,11,5,100.0,2024-10-01,No,0.0
ENG00000589,MEM001223,2024-09-24,26,27,4,2,100.0,2024-09-01,No,0.0
ENG00000590,MEM001032,2024-09-30,4,37,11,8,100.0,2024-09-03,No,0.0
ENG00000591,MEM000714,2024-08-27,18,31,5,6,100.0,2024-08-26,No,0.0
ENG00000592,MEM000842,2024-04-05,24,23,2,2,89.5,2024-04-05,No,0.1
ENG00000593,MEM000209,2024-06-28,27,6,5,2,100.0,2024-06-05,No,0.0
ENG00000594,MEM000951,2024-03-14,9,30,0,5,83.0,2024-02-15,No,0.17
ENG00000595,MEM000995,2024-01-23,8,32,11,5,100.0,2023-12-31,No,0.0
ENG00000596,MEM000023,2024-11-23,6,21,13,3,100.0,2024-11-18,No,0.0
ENG00000597,MEM002059,2024-08-11,12,34,0,5,91.0,2024-07-24,No,0.09
ENG00000598,MEM002304,2024-05-02,29,21,7,3,100.0,2024-04-27,No,0.0
ENG00000599,MEM001892,2024-07-09,29,11,12,5,100.0,2024-06-15,No,0.0
ENG00000600,MEM000683,2024-03-28,23,29,3,3,100.0,2024-03-15,No,0.0
ENG00000601,MEM002411,2024-09-27,9,15,3,0,40.5,2024-09-05,No,0.59
ENG00000602,MEM000601,2024-02-04,4,8,2,4,62.0,2024-01-30,No,0.38
ENG00000603,MEM000922,2024-01-12,24,41,14,8,100.0,2023-12-13,No,0.0
ENG00000604,MEM000559,2024-01-03,9,5,3,0,35.5,2023-12-14,No,0.65
ENG00000605,MEM001026,2024-03-27,15,27,10,5,100.0,2024-02-27,No,0.0
ENG00000606,MEM001804,2024-11-06,11,30,6,2,87.0,2024-10-24,No,0.13
ENG00000607,MEM001715,2024-06-03,2,0,0,8,84.0,2024-05-19,No,0.16
ENG00000608,MEM001129,2024-09-09,17,2,9,3,100.0,2024-08-15,No,0.0
ENG00000609,MEM000740,2024-08-24,30,39,13,6,100.0,2024-08-22,No,0.0
ENG00000610,MEM000928,2024-11-20,18,39,15,0,100.0,2024-11-09,No,0.0
ENG00000611,MEM001884,2024-06-09,24,15,13,7,100.0,2024-06-07,No,0.0
ENG00000612,MEM000068,2024-08-03,12,2,6,4,95.0,2024-08-02,No,0.05
ENG00000613,MEM001805,2024-11-02,13,10,9,5,100.0,2024-10-12,No,0.0
ENG00000614,MEM001351,2024-09-28,18,4,5,7,100.0,2024-09-10,No,0.0
ENG00000615,MEM000461,2024-11-28,13,32,15,2,100.0,2024-11-11,No,0.0
ENG00000616,MEM001719,2024-04-18,20,3,14,1,100.0,2024-04-06,No,0.0
ENG00000617,MEM001434,2024-01-18,26,10,14,5,100.0,2023-12-28,No,0.0
